province,year,driver.TSA,Driver.TNA,sahel_rainfall,QBO,NAO,gmsst,EA,AMM_sst,Driver.NTA,AMO_sst,Driver.AO,PDO,PRCPTOT,R10mm,R1mm,R20mm,R5mm,R95pTOT,R99pTOT,RX1day,RX5day,SDII,CWD,CDD,TNn,TNx,TXx,TXn,Chirts_Tmax_Temp,Chirts_Tmin_Temp,ERA5_Pressure,ERA5_wins,chirps_Prec,ERA5_soil_moisture,NDVI,Mil.rendement
Kossi,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,633.2452868,23,58,9,40,191.9971603,0,53.69118118,36.67117949,10.91802219,9,10,22.43888883,26.19947663,38.55468869,27.2872286,31.92054425,24.27725484,101113.9308,2.305791425,884.8664729,0.322730743,0.287583446,963.9
Kossi,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,477.6644313,18,56,2,40,55.66557385,0,53.32802963,28.10847391,8.529721987,7,6,21.9589496,25.99358695,37.20999486,28.30968138,32.61105419,23.61548816,101141.0633,2.296348459,656.0996404,0.239323155,0.272018833,688.8
Kossi,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,653.2174621,25,58,8,42,180.7068967,88.75016071,71.50898743,46.10763083,11.26237004,7,7,22.26871684,25.30930536,36.13705161,27.54249295,31.68816434,23.88643066,101216.1614,2.157537595,878.8562584,0.310139933,0.27471415,884.9
Kossi,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,518.1364931,21,51,5,34,124.9841043,0,51.34000397,35.6474952,10.15953908,8,8,22.2838033,26.00593939,36.30000323,28.66360023,32.26992219,24.04978985,101172.9734,2.277194777,682.4307892,0.288444756,0.284235194,845.5
Kossi,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,500.9185411,24,51,5,35,58.20078826,0,44.37693787,31.4979957,9.821932178,8,9,21.977196,26.41771679,38.06296991,28.04650489,32.37614246,24.15056134,101210.0825,2.406806704,690.9686218,0.25390781,0.129566841,1092
Kossi,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,764.3928516,29,61,11,48,205.3869113,48.76530125,69.45566559,48.76530125,12.53103035,13,7,22.59295691,26.6864859,38.54160663,27.26885582,32.02395516,24.17947136,101198.5176,2.118819693,915.3392682,0.316990315,0.110930058,1093.9
Kossi,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,551.1857512,21,55,8,40,86.46511485,0,48.97650528,32.1879818,10.02155911,8,8,22.20986636,26.02425414,37.50698093,27.76335308,32.15248138,24.17767074,101195.0705,2.226852387,738.1106614,0.288830931,0.136337736,990.2
Kouritenga,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,586.0349284,24,46,9,36,153.3825547,0,56.24289703,33.16025566,12.73988975,6,12,23.15756523,26.79081114,36.44788808,28.73224797,32.39311923,25.07513922,101205.1682,2.524741882,809.4140222,0.30095198,0.252097736,664.9
Mouhoun,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,488.2859056,21,50,6,28,39.32104508,39.32104508,63.71323013,39.32104508,9.765718112,6,10,22.50285373,25.54831757,35.43741825,27.22003328,31.4563841,24.00971551,101212.5142,2.414086372,692.2929339,0.321112835,0.296184632,1150.2
Nahouri,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,582.1201794,25,48,9,34,71.00719039,0,57.86112213,39.58132583,12.12750374,4,11,23.1531229,25.84175202,34.14413819,27.19007528,31.11724368,24.49980501,101243.3268,2.479076451,881.3066146,0.336106534,0.322319063,814.3
Namentenga,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,488.9751499,21,47,8,33,103.6966892,0,58.97295761,29.01872049,10.40372659,8,9,23.30775794,27.04956872,38.33120695,29.03412584,33.38190586,25.12554704,101143.2606,2.685454242,682.2254171,0.211568147,0.218363694,1200
Koulpelogo,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,618.8365213,22,46,11,34,182.3610346,89.41417322,78.45241547,49.63152206,13.45296786,6,10,23.2651797,26.19362598,34.48906021,27.73181216,31.41408235,24.74449284,101226.0133,2.585637852,905.6396209,0.385092866,0.285091467,1394.8
Koulpelogo,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,554.4844365,26,55,3,46,0,0,56.06650543,23.64826511,10.08153521,7,10,23.25212441,26.19729781,34.92905426,27.81651119,31.27274393,24.63126957,101201.3171,2.46254452,824.6001058,0.396883312,0.281567107,1075.2
Oubritenga,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,575.8104168,22,43,8,38,168.0495155,83.28439349,56.07943726,42.74813777,13.39093993,5,7,22.77732575,26.81775412,37.22992948,28.01060117,32.79481499,24.89356049,101175.1037,2.370535509,748.0298144,0.270494576,0.251556676,806
Koulpelogo,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,699.6290514,24,55,11,37,249.2729218,142.1255842,87.49874878,49.1965488,12.72052821,9,8,22.85747912,26.03817671,35.87990815,27.33733304,31.35261497,24.50140312,101176.3047,2.47582131,951.0372474,0.39909916,0.309664754,600.2
Oudalan,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,345.7263481,10,52,4,25,91.15745898,26.23682594,38.77882004,26.23682594,6.648583617,10,14,24.24357457,28.82808355,40.11234858,29.54301125,35.56374235,26.44352451,101062.5476,3.477565401,469.5152055,0.19197151,0.175464239,767.6
Koulpelogo,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,634.3737114,28,52,8,42,110.8338573,42.38769122,63.83454132,42.38769122,12.19949445,7,9,22.69742936,25.95731193,35.9638458,26.59559793,31.21266947,24.30212996,101154.0101,2.411967869,885.9451195,0.397625838,0.304035316,1150.1
Koulpelogo,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,666.737565,25,61,9,43,130.6760472,0,65.37586975,34.77622466,10.93012402,14,9,22.61845181,26.15367132,34.95765912,27.44189798,31.62443492,24.53073648,101209.8916,2.393814866,998.9203421,0.384325937,0.311256414,851.6
Passore,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,483.4798293,19,48,5,32,96.12623042,37.96974472,52.19010544,37.96974472,10.07249644,6,6,23.10768608,26.66938834,36.70472351,28.16605278,32.544478,24.71129923,101180.8622,2.337610067,645.9166357,0.233942329,0.278728585,950.8
Koulpelogo,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,621.9984268,29,55,7,36,92.43291035,0,50.18089294,34.87769176,11.3090623,9,6,22.32988441,25.71324815,35.27418326,26.90925672,30.93800182,24.11797456,101156.8715,2.541106814,965.3021265,0.417722155,0.283602202,899.4
Poni,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,538.2269856,17,49,9,29,123.600176,95.62983241,75.45014191,52.66416794,10.98422419,6,16,22.29510202,24.8718008,33.57957765,26.29394724,30.25324727,23.68529085,101287.0343,2.39713183,886.1768829,0.375389947,0.32832573,743.1
Koulpelogo,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,626.0784775,27,57,8,36,102.5961678,0,50.99732208,36.53328307,10.98383294,10,8,22.54936666,25.90319518,35.06903525,28.09741343,31.57579723,24.06168301,101180.9991,2.51679162,908.811384,0.372041001,0.309443656,780.6
Koulpelogo,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,560.3736458,26,55,5,38,69.87615707,0,65.78952026,35.4660244,10.18861174,8,6,22.93975743,25.68897706,34.95064498,27.20800306,31.21033302,24.40715371,101246.7241,2.396574377,895.3741346,0.451599533,0.321141633,1317.8
Sanguie,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,522.8478842,24,49,8,36,113.9646112,0,66.29376221,29.87214934,10.67036498,6,10,22.62030945,25.82222992,35.26599875,27.20889588,31.53371695,24.17474468,101208.4076,2.340037507,724.9609526,0.241175854,0.27986862,736.8
Koulpelogo,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,538.69441,18,48,8,36,67.54278632,0,53.36416626,36.26586215,11.22280021,7,13,22.72677042,26.01933279,35.75318658,27.61596636,31.37143568,24.27674212,101213.1716,2.515779817,837.2703751,0.395206251,0.29691847,734.2
Sanmatenga,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,490.2934404,19,49,8,31,89.96350279,34.19694199,70.65634918,34.19694199,10.00598858,8,10,22.91074108,26.83175159,38.41145482,28.60422754,33.28546535,24.82319748,101147.2825,2.637766725,652.8972103,0.193876476,0.230389099,1260.4
Koulpelogo,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,530.540228,26,54,7,34,0,0,45.54893875,26.39527828,9.824819037,6,11,22.54233914,26.13458845,35.59605245,27.42743726,31.48607483,24.43259555,101250.6268,2.607641168,783.9870978,0.388929334,0.151226886,495
Seno,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,365.8614281,14,48,1,27,24.34326503,0,32.77891541,34.41467961,7.622113085,8,13,24.00136511,28.01919435,39.08918787,29.45225961,34.46325673,25.90769294,101099.3809,3.110607238,558.5500834,0.264880502,0.172634016,733.8
Koulpelogo,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,738.7034536,30,58,9,42,135.4987064,41.65510354,58.91302109,41.65510354,12.73626644,9,7,22.97979684,26.45520227,36.0095622,28.24995147,31.67327126,24.8517015,101228.3955,2.322312842,948.5870302,0.427304231,0.122504547,1142.6
Koulpelogo,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,598.8566059,28,61,5,45,31.27264831,0,47.77825165,31.27264831,9.817321408,10,9,22.94576362,26.07446039,35.12218195,26.99954247,31.399854,24.42260726,101229.4847,2.349948392,880.1850999,0.423767001,0.148467389,1374.6
Sissili,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,555.6958442,22,57,7,38,106.2480179,0,58.92957687,37.06754737,9.749049899,6,10,22.98067016,25.72649583,34.10894052,26.62163065,30.97974674,24.19067102,101251.1,2.382357809,852.9947075,0.322747791,0.322950109,736.8
Soum,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,377.4406686,11,53,3,29,86.21245652,25.5303236,35.05402374,25.5303236,7.121522049,11,10,23.09381494,28.00033817,39.2196027,29.00058841,34.43717836,25.63731437,101097.7324,3.215684207,516.4004188,0.224786213,0.187109252,564
Sourou,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,408.9963228,18,48,4,27,97.24516529,0,44.81565094,25.278097,8.520756725,5,7,22.78041791,26.49749067,37.32268127,27.7631857,32.54694989,24.50780437,101162.6816,2.390553202,550.1261335,0.252750963,0.282293766,936.3
Tapoa,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,617.1263053,29,50,11,37,59.90620828,0,46.71251297,33.17907113,12.34252611,7,10,23.31360151,26.64981447,36.16998858,28.54062847,32.39855525,25.03607314,101191.1555,2.845829843,893.0743891,0.267557302,0.307904378,645.8
Yatenga,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,425.210289,17,52,3,28,49.67204511,0,53.56829071,25.03691376,8.177120942,6,7,22.99341126,26.98370122,38.03086699,28.26750762,33.14034789,24.90448205,101151.9139,2.556356884,573.6823317,0.190439158,-45.22512077,831.9
Kouritenga,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,488.7061649,22,54,5,33,30.31164329,0,45.09492111,30.31164329,9.050114165,6,8,22.80779221,26.58853948,35.55866938,28.4297859,32.02510001,24.64076436,101185.1692,2.412465409,668.2420134,0.307133872,0.245813984,688.4
Zoundweogo,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,568.521193,23,46,10,36,62.98440647,0,50.08698654,33.97257511,12.35915637,6,12,23.27047211,26.10186605,34.99062176,27.33672534,31.54050302,24.58999069,101226.634,2.530032679,841.9973582,0.318756363,0.288971931,1059.9
Kouritenga,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,548.9268268,17,49,7,29,136.1800165,68.21045764,92.89315796,68.21045764,11.2025883,11,15,22.68801084,26.37804937,36.82511189,28.15650478,32.2379699,24.82520735,101161.367,2.401594154,729.3931907,0.316784061,0.265757862,1009.9
Kouritenga,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,609.0488924,25,46,12,34,129.8533558,0,49.38623047,38.64854381,13.24019331,5,10,22.48886696,26.09441206,36.70188294,26.56808662,31.99458338,24.12264708,101138.6933,2.354053096,808.478192,0.321636624,0.251937217,560.9
Kouritenga,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,637.2679399,27,53,9,37,156.6826922,87.45969086,70.98265076,45.04961356,12.02392339,8,10,22.34688678,26.33490144,36.32427663,27.8488937,32.48958037,24.48805356,101197.9207,2.275871217,866.457008,0.292961935,0.253874816,475.6
Kouritenga,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,548.3513328,23,50,5,40,33.60759636,0,48.17565918,33.60759636,10.96702666,9,6,22.13250759,26.21562786,36.99588726,26.62377839,31.58736609,24.19702095,101140.8943,2.462184447,827.9910644,0.338984511,0.244109117,912.6
Kouritenga,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,518.7130263,18,43,9,33,196.6103977,40.29689544,58.38167191,40.29689544,12.06309363,6,7,22.51831275,26.63760531,36.04203091,28.84606701,32.47995081,24.46694821,101169.8841,2.412734587,721.5705834,0.311667326,0.251864219,1060
Kouritenga,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,605.0061735,26,53,9,33,79.67544093,48.29317259,61.1698494,48.29317259,11.41521082,6,6,22.96218182,26.178385,36.65202224,26.8578798,32.21429467,24.68028228,101233.748,2.314520168,813.1851373,0.364681742,0.256302995,800.9
Kouritenga,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,513.4541689,19,46,5,32,70.58214085,42.29142991,59.45466232,42.29142991,11.16204715,6,12,23.03861629,26.45696467,36.57903539,28.17995774,32.1744036,24.58642063,101199.4928,2.406996914,740.7209226,0.324740277,0.252447814,1199.8
Kouritenga,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,552.7688386,24,50,5,40,35.15301107,0,42.4717865,35.15301107,11.05537677,6,8,22.86280937,26.76146594,37.1668413,28.30860874,32.37544435,24.94044265,101235.7278,2.530167603,761.8236632,0.314376025,0.104324573,1057
Kourweogo,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,567.9595903,24,43,8,34,107.4875266,45.83353195,58.91040802,45.83353195,13.20836257,6,6,22.94575942,26.87707825,36.69656164,28.01695005,32.67505849,24.91007379,101189.2602,2.339857922,753.7144914,0.263856923,0.268530526,714.2
Kouritenga,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,639.9376597,27,61,8,40,130.9555197,39.7248734,63.87224197,39.7248734,10.49078131,7,7,23.1751615,27.34854812,37.74422948,28.52001145,32.60335092,25.12697171,101217.5708,2.225142022,795.8433854,0.344206757,0.088231951,814.4
Leraba,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,546.9663971,23,50,6,36,115.9881211,50.12798545,91.54026031,50.12798545,10.93932794,5,12,21.56074149,24.27484458,33.76336711,26.24585048,30.03274034,23.00181627,101309.9273,2.018436056,875.9204148,0.351558915,0.325744811,1069.2
Kouritenga,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,646.7579464,25,54,7,44,132.9379317,0,57.70903397,38.31315538,11.97699901,5,9,22.47486291,26.68390644,36.38281909,27.5233264,32.28485136,24.68684525,101218.8264,2.306569915,855.6876693,0.347087806,0.092518058,948.9
Loroum,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,390.7291696,17,46,2,29,49.82097622,0,39.47082138,26.77112376,8.494112382,6,6,22.93479957,27.50735408,38.45845197,28.46383888,33.64372481,25.26088982,101129.4954,2.985315845,523.991986,0.200148584,0.195091195,1036.8
Nayala,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,452.7099053,17,49,8,29,52.93452348,0,39.93285751,26.82322527,9.23897766,6,7,22.66141932,26.21052744,35.76794174,27.48411592,31.88697323,24.38410001,101187.6399,2.318390086,616.4528201,0.255871958,0.284281776,699.7
Noumbiel,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,540.7438169,20,47,8,30,135.7347869,42.39851363,58.44762421,42.39851363,11.50518759,5,14,22.16211583,24.84311735,34.06935476,26.14836823,30.2508091,23.6788929,101294.5907,2.335035253,920.948013,0.356385853,0.319837535,498.2
Tuy,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,499.7123945,17,53,5,35,55.0914752,55.0914752,70.57704926,55.0914752,9.428535746,6,12,22.40482825,25.17941558,34.35617724,26.94900306,30.82164877,23.82957782,101245.5371,2.386518927,756.14328,0.348894974,0.314703358,1076.4
Yagha,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,445.9236407,24,45,5,30,24.51070297,0,39.72000504,32.11742349,9.909414238,8,9,23.21692576,27.4379334,39.02059494,29.20433523,33.98995426,25.46640702,101115.938,2.807428671,642.3233163,0.216794447,0.182090137,1204.2
Ziro,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,592.4334291,23,53,7,39,118.2985794,46.69133562,66.60714722,46.69133562,11.17798923,6,10,23.08877585,25.95428989,34.49896269,27.0165231,31.37790189,24.48582878,101240.5804,2.449860038,854.7925428,0.301065074,0.314717452,970.5
Zondoma,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,430.9512356,17,44,4,29,70.93612655,40.47492665,52.25016022,40.47492665,9.794346263,3,7,22.97548944,26.57983557,37.04893452,28.03181366,32.52334109,24.64754261,101174.4864,2.420942385,586.7094488,0.205794574,0.277493727,612.9
Kourweogo,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,483.9993277,17,51,4,41,32.18407693,0,36.13216019,32.18407693,9.490182896,5,6,23.55133781,26.94469688,36.66038548,28.66486665,32.81127381,25.27596103,101171.7256,2.274155191,619.423919,0.259799778,0.238195573,644
Kourweogo,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,509.7369864,15,51,7,38,81.90081475,47.66123449,55.39458847,47.66123449,9.994842871,7,8,22.7539088,26.6971401,37.02203487,29.21655905,32.60469901,24.78664812,101148.0081,2.248481692,664.9670204,0.256076249,0.282334271,339.5
Kourweogo,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,531.525,22,49,8,34,32.05075829,0,41.49458313,32.05075829,10.84744898,8,8,22.26015145,26.39372601,37.22077387,27.77366798,32.35684923,24.29025467,101128.703,2.259656116,697.5160682,0.268350351,0.26525036,452.3
